"StationCode","isSWMP","DateTimeStamp","Historical","ProvisionalPlus","F_Record","Temp","F_Temp","SpCond","F_SpCond","Sal","F_Sal","DO_Pct","F_DO_Pct","DO_mgl","F_DO_mgl","Depth","F_Depth","cDepth","F_cDepth","Level","F_Level","cLevel","F_cLevel","pH","F_pH","Turb","F_Turb","ChlFluor","F_ChlFluor",
"nocrcwq  ","P",01/01/2002 10:30,1,1,"",12.3,<4> ,39.62,<4> ,25.3,<4> ,106.7,<4> ,9.8,<4> ,1.92,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 11:00,1,1,"",12.2,<4> ,39.51,<4> ,25.2,<4> ,108.0,<4> ,9.9,<4> ,1.79,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,44,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 11:30,1,1,"",11.6,<4> ,40.66,<4> ,26.0,<4> ,109.0,<4> ,10.1,<4> ,1.63,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,402,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 12:00,1,1,"",11.2,<4> ,45.46,<4> ,29.3,<4> ,108.4,<4> ,9.9,<4> ,1.46,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,785,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 12:30,1,1,"",11.0,<4> ,47.02,<4> ,30.5,<4> ,110.3,<4> ,10.0,<4> ,1.3,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,402,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 13:00,1,1,"",11.0,<4> ,47.08,<4> ,30.5,<4> ,111.1,<4> ,10.1,<4> ,1.13,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,643,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 13:30,1,1,"",11.1,<4> ,47.24,<4> ,30.6,<4> ,113.7,<4> ,10.3,<4> ,0.94,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,410,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 14:00,1,1,"",11.4,<4> ,47.39,<4> ,30.7,<4> ,116.1,<4> ,10.5,<4> ,0.77,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 14:30,1,1,"",11.7,<4> ,47.15,<4> ,30.6,<4> ,119.6,<4> ,10.7,<4> ,0.58,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1356,<1> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 15:00,1,1,"",12.0,<4> ,47.15,<4> ,30.6,<4> ,121.7,<4> ,10.8,<4> ,0.43,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,5,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 15:30,1,1,"",12.0,<4> ,47.2,<4> ,30.6,<4> ,124.4,<4> ,11.1,<4> ,0.34,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 16:00,1,1,"",11.9,<4> ,47.32,<4> ,30.7,<4> ,121.7,<4> ,10.8,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,4,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 16:30,1,1,"",11.7,<4> ,47.46,<4> ,30.8,<4> ,120.5,<4> ,10.8,<4> ,0.42,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 17:00,1,1,"",11.4,<4> ,47.35,<4> ,30.7,<4> ,114.7,<4> ,10.3,<4> ,0.61,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 17:30,1,1,"",10.7,<4> ,46.8,<4> ,30.3,<4> ,107.1,<4> ,9.8,<4> ,0.75,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 18:00,1,1,"",10.8,<4> ,46.89,<4> ,30.4,<4> ,108.2,<4> ,9.9,<4> ,0.86,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 18:30,1,1,"",10.8,<4> ,47.06,<4> ,30.5,<4> ,106.7,<4> ,9.7,<4> ,1.0,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 19:00,1,1,"",10.9,<4> ,47.29,<4> ,30.6,<4> ,105.1,<4> ,9.6,<4> ,1.13,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 19:30,1,1,"",11.0,<4> ,47.42,<4> ,30.7,<4> ,104.3,<4> ,9.5,<4> ,1.23,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,1,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 20:00,1,1,"",11.0,<4> ,47.62,<4> ,30.9,<4> ,103.2,<4> ,9.4,<4> ,1.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,1,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 20:30,1,1,"",11.3,<4> ,47.74,<4> ,31.0,<4> ,100.2,<4> ,9.0,<4> ,1.46,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,1,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 21:00,1,1,"",11.6,<4> ,47.8,<4> ,31.0,<4> ,97.0,<4> ,8.7,<4> ,1.56,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 21:30,1,1,"",11.9,<4> ,47.81,<4> ,31.1,<4> ,88.9,<4> ,7.9,<4> ,1.61,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 22:00,1,1,"",11.8,<4> ,47.87,<4> ,31.1,<4> ,72.4,<4> ,6.4,<4> ,1.62,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,-1,<1> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 22:30,1,1,"",11.3,<4> ,47.89,<4> ,31.1,<4> ,99.7,<4> ,9.0,<4> ,1.57,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,20,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 23:00,1,1,"",10.3,<4> ,47.83,<4> ,31.0,<4> ,98.3,<4> ,9.0,<4> ,1.47,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,342,<4> ,"",<-1> ,
"nocrcwq  ","P",01/01/2002 23:30,1,1,"",9.5,<4> ,47.81,<4> ,30.9,<4> ,97.4,<4> ,9.1,<4> ,1.36,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 0:00,1,1,"",9.0,<4> ,47.73,<4> ,30.8,<4> ,96.6,<4> ,9.2,<4> ,1.21,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,131,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 0:30,1,1,"",8.4,<4> ,47.74,<4> ,30.8,<4> ,95.2,<4> ,9.1,<4> ,1.07,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,193,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 1:00,1,1,"",8.1,<4> ,47.8,<4> ,30.8,<4> ,94.4,<4> ,9.1,<4> ,0.93,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,878,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 1:30,1,1,"",7.6,<4> ,47.83,<4> ,30.8,<4> ,93.6,<4> ,9.2,<4> ,0.76,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,8,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 2:00,1,1,"",7.1,<4> ,47.98,<4> ,30.9,<4> ,93.0,<4> ,9.2,<4> ,0.57,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,7,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 2:30,1,1,"",6.6,<4> ,48.08,<4> ,30.9,<4> ,92.7,<4> ,9.3,<4> ,0.42,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,9,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 3:00,1,1,"",6.3,<4> ,48.12,<4> ,30.9,<4> ,92.3,<4> ,9.3,<4> ,0.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,5,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 3:30,1,1,"",6.1,<4> ,48.14,<4> ,30.9,<4> ,92.5,<4> ,9.4,<4> ,0.29,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,4,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 4:00,1,1,"",6.0,<4> ,48.17,<4> ,30.9,<4> ,92.9,<4> ,9.4,<4> ,0.26,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 4:30,1,1,"",6.1,<4> ,48.06,<4> ,30.8,<4> ,91.1,<4> ,9.2,<4> ,0.39,<4> ,"",<-1> [GCU],"",<-1> ,"","",7.9,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 5:00,1,1,"",6.5,<4> ,48.02,<4> ,30.8,<4> ,90.8,<4> ,9.1,<4> ,0.55,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 5:30,1,1,"",7.2,<4> ,47.64,<4> ,30.6,<4> ,94.7,<4> ,9.4,<4> ,0.7,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 6:00,1,1,"",7.7,<4> ,47.53,<4> ,30.6,<4> ,95.6,<4> ,9.4,<4> ,0.84,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,31,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 6:30,1,1,"",8.6,<4> ,47.52,<4> ,30.7,<4> ,95.5,<4> ,9.1,<4> ,0.99,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 7:00,1,1,"",8.8,<4> ,47.74,<4> ,30.8,<4> ,97.2,<4> ,9.2,<4> ,1.17,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 7:30,1,1,"",9.1,<4> ,47.9,<4> ,31.0,<4> ,96.9,<4> ,9.2,<4> ,1.33,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,1,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 8:00,1,1,"",10.1,<4> ,47.84,<4> ,31.0,<4> ,98.4,<4> ,9.1,<4> ,1.48,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 8:30,1,1,"",11.4,<4> ,47.6,<4> ,30.9,<4> ,99.7,<4> ,9.0,<4> ,1.64,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 9:00,1,1,"",11.8,<4> ,47.09,<4> ,30.5,<4> ,100.6,<4> ,9.0,<4> ,1.81,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,838,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 9:30,1,1,"",11.8,<4> ,46.79,<4> ,30.3,<4> ,100.6,<4> ,9.0,<4> ,1.95,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 10:00,1,1,"",11.8,<4> ,46.74,<4> ,30.3,<4> ,101.3,<4> ,9.1,<4> ,2.05,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 10:30,1,1,"",11.8,<4> ,46.75,<4> ,30.3,<4> ,103.0,<4> ,9.2,<4> ,2.11,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 11:00,1,1,"",11.8,<4> ,46.58,<4> ,30.2,<4> ,105.9,<4> ,9.5,<4> ,2.06,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 11:30,1,1,"",11.6,<4> ,46.65,<4> ,30.2,<4> ,106.9,<4> ,9.6,<4> ,1.92,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 12:00,1,1,"",11.0,<4> ,46.5,<4> ,30.1,<4> ,106.3,<4> ,9.7,<4> ,1.78,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 12:30,1,1,"",10.1,<4> ,46.33,<4> ,29.9,<4> ,105.6,<4> ,9.8,<4> ,1.62,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,5,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 13:00,1,1,"",9.4,<4> ,43.66,<4> ,28.0,<4> ,105.1,<4> ,10.1,<4> ,1.43,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,6,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 13:30,1,1,"",8.9,<4> ,41.94,<4> ,26.7,<4> ,106.0,<4> ,10.3,<4> ,1.27,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,6,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 14:00,1,1,"",8.6,<4> ,41.14,<4> ,26.2,<4> ,105.1,<4> ,10.4,<4> ,1.09,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,9,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 14:30,1,1,"",8.3,<4> ,40.87,<4> ,25.9,<4> ,106.1,<4> ,10.5,<4> ,0.91,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,8,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 15:00,1,1,"",8.1,<4> ,40.75,<4> ,25.8,<4> ,106.2,<4> ,10.6,<4> ,0.73,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 15:30,1,1,"",7.8,<4> ,40.73,<4> ,25.8,<4> ,106.2,<4> ,10.7,<4> ,0.56,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 16:00,1,1,"",7.4,<4> ,40.75,<4> ,25.8,<4> ,105.5,<4> ,10.7,<4> ,0.43,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,9,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 16:30,1,1,"",7.1,<4> ,40.69,<4> ,25.7,<4> ,104.6,<4> ,10.7,<4> ,0.41,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,5,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 17:00,1,1,"",7.3,<4> ,40.69,<4> ,25.7,<4> ,102.1,<4> ,10.4,<4> ,0.5,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,12,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 17:30,1,1,"",7.2,<4> ,40.77,<4> ,25.8,<4> ,101.4,<4> ,10.3,<4> ,0.62,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 18:00,1,1,"",7.8,<4> ,40.51,<4> ,25.7,<4> ,100.5,<4> ,10.1,<4> ,0.72,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 18:30,1,1,"",8.2,<4> ,40.56,<4> ,25.7,<4> ,100.7,<4> ,10.0,<4> ,0.86,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 19:00,1,1,"",8.4,<4> ,40.62,<4> ,25.8,<4> ,101.4,<4> ,10.1,<4> ,0.96,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 19:30,1,1,"",8.8,<4> ,40.69,<4> ,25.8,<4> ,101.2,<4> ,10.0,<4> ,1.08,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 20:00,1,1,"",9.1,<4> ,40.73,<4> ,25.9,<4> ,100.9,<4> ,9.9,<4> ,1.21,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 20:30,1,1,"",9.3,<4> ,40.83,<4> ,26.0,<4> ,101.1,<4> ,9.8,<4> ,1.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 21:00,1,1,"",10.0,<4> ,40.82,<4> ,26.0,<4> ,100.7,<4> ,9.6,<4> ,1.47,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 21:30,1,1,"",11.0,<4> ,40.69,<4> ,26.0,<4> ,100.6,<4> ,9.4,<4> ,1.6,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 22:00,1,1,"",11.3,<4> ,40.61,<4> ,25.9,<4> ,100.3,<4> ,9.3,<4> ,1.73,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 22:30,1,1,"",11.4,<4> ,40.49,<4> ,25.8,<4> ,100.0,<4> ,9.3,<4> ,1.85,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,1,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 23:00,1,1,"",11.5,<4> ,40.48,<4> ,25.8,<4> ,98.9,<4> ,9.2,<4> ,1.94,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/02/2002 23:30,1,1,"",11.7,<4> ,40.44,<4> ,25.8,<4> ,99.8,<4> ,9.2,<4> ,1.92,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,0,<4> ,"",<-1> ,
"nocrcwq  ","P",01/03/2002 0:00,1,1,"",11.2,<4> ,42.24,<4> ,27.1,<4> ,98.7,<4> ,9.1,<4> ,1.77,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,7,<4> ,"",<-1> ,
"nocrcwq  ","P",01/03/2002 0:30,1,1,"",10.2,<4> ,42.52,<4> ,27.2,<4> ,97.4,<4> ,9.2,<4> ,1.63,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.1,<4> ,12,<4> ,"",<-1> ,
"nocrcwq  ","P",01/03/2002 1:00,1,1,"",9.2,<4> ,43.31,<4> ,27.7,<4> ,96.9,<4> ,9.3,<4> ,1.49,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,2,<4> ,"",<-1> ,
"nocrcwq  ","P",01/03/2002 1:30,1,1,"",8.6,<4> ,44.87,<4> ,28.8,<4> ,96.5,<4> ,9.3,<4> ,1.35,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,13,<4> ,"",<-1> ,
"nocrcwq  ","P",01/03/2002 2:00,1,1,"",8.1,<4> ,45.37,<4> ,29.1,<4> ,95.7,<4> ,9.4,<4> ,1.19,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,695,<4> ,"",<-1> ,
"nocrcwq  ","P",01/03/2002 2:30,1,1,"",7.6,<4> ,45.71,<4> ,29.3,<4> ,95.2,<4> ,9.4,<4> ,1.03,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,3,<4> ,"",<-1> ,
"nocrcwq  ","P",01/03/2002 3:00,1,1,"",7.4,<4> ,45.59,<4> ,29.2,<4> ,95.0,<4> ,9.4,<4> ,0.85,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,8,<4> ,"",<-1> ,
"nocrcwq  ","P",01/03/2002 3:30,1,1,"",7.1,<4> ,45.52,<4> ,29.1,<4> ,94.7,<4> ,9.5,<4> ,0.68,<4> ,"",<-1> [GCU],"",<-1> ,"","",8.0,<4> ,4,<4> ,"",<-1> ,
